Code,Disease Name,Avg Price (INR),Claim Count,Fraud Rate
9992,Vasc comp med care NEC,245.79,19,15.79
78724,"Dysphagia,pharyngoesoph",245.64,78,29.49
71910,Hemarthrosis-unspec,245.58,43,37.21
71690,Arthropathy NOS-unspec,245.54,112,41.96
43390,Ocl art NOS wo infrct,245.48,84,36.9
72979,Nontrauma comp syn NEC,245.26,76,39.47
4563,Sublingual varices,245.25,40,27.5
8083,Fracture of pubis-open,245.0,14,42.86
9571,Injury to nerve NEC,245.0,18,44.44
2940,Amnestic disord oth dis,244.89,92,34.78
72782,Calcium deposit tendon,244.83,87,28.74
71993,Joint dis NOS-forearm,244.78,46,43.48
8431,Sprain ischiocapsular,244.77,44,40.91
2513,Postsurg hypoinsulinemia,244.62,13,30.77
71934,Palindrom rheum-hand,244.55,44,40.91
9135,Insect bite forearm-inf,244.48,29,31.03
V4589,Post-proc states NEC,244.47,76,32.89
29500,Simpl schizophren-unspec,244.42,52,38.46
72741,Ganglion of joint,244.42,77,38.96
9158,Superfic inj finger-NEC,244.35,23,39.13
V1587,Hx of ECMO,244.23,26,23.08
56882,Peritoneal effusion,244.0,80,35.0
72811,Prog myositis ossificans,244.0,70,37.14
40210,Benign hyp ht dis w/o hf,243.92,51,35.29
29591,Schizophrenia NOS-subchr,243.83,47,38.3
V131,Hx-trophoblastic disease,243.75,24,33.33
6012,Abscess of prostate,243.75,32,43.75
2915,Alcoh psych dis w delus,243.68,19,31.58
V4360,Joint replaced unspcf,243.66,71,35.21
9132,Blister forearm,243.44,32,37.5
7899,Abdomen/pelvis symp NEC,243.42,76,31.58
78941,Abdmnal rgdt rt upr quad,243.33,60,43.33
34613,Mgrn wo aura w ntrc mgrn,243.33,36,33.33
71513,Loc prim osteoart-forarm,243.28,122,41.8
2783,Hypercarotinemia,243.18,44,38.64
2560,Hyperestrogenism,243.12,16,31.25
29563,Schizo resid subchr/exac,242.98,47,38.3
5791,Tropical sprue,242.82,71,26.76
29554,Latent schizo-chr/exacer,242.82,39,46.15
72819,Muscular calcificat NEC,242.7,89,33.71
9219,Contusion of eye NOS,242.69,26,46.15
V5972,Egg donor age <35 desig,242.58,31,41.94
53360,Chr pept ulc w hem/perf,242.44,45,37.78
79417,Abnorm electromyogram,242.31,39,35.9
V487,Disfigurement neck/trunk,242.31,39,56.41
49381,Exercse ind bronchospasm,242.3,100,35.0
29616,Recur manic-full remiss,242.27,88,26.14
9166,Foreign body hip/leg,242.22,18,11.11
V501,Plastic surgery NEC,242.16,37,37.84
1478,Mal neo nasopharynx NEC,242.14,14,57.14
2769,Electrolyt/fluid dis NEC,242.03,251,37.45
V0731,Prophylac fluoride admin,242.0,30,40.0
2379,Unc beh neo nerv sys NEC,242.0,35,45.71
9193,Blister NEC-infected,242.0,30,43.33
3519,Facial nerve dis NOS,242.0,30,36.67
87372,Open wound gum-compl,241.82,11,36.36
2514,Abn secretion glucagon,241.76,17,29.41
V6406,No vaccination-pt refuse,241.72,29,55.17
9922,Heat cramps,241.54,13,7.69
78604,Cheyne-stokes respiratn,241.54,266,36.09
V4281,Trnspl status-bne marrow,241.29,31,35.48
69282,Dermatitis oth radiation,241.25,24,33.33
5889,Impaired renal funct NOS,241.19,84,30.95
71926,Villonod synovit-l/leg,241.16,43,30.23
20381,Oth imnprfl npl w rmsn,241.15,96,41.67
5792,Blind loop syndrome,241.11,81,39.51
8748,Open wound of neck NEC,241.0,10,50.0
36552,Pseudoexfoliat glaucoma,240.95,21,33.33
8963,"Amputat foot, bilat-comp",240.83,24,20.83
71524,Loc 2nd osteoarthro-hand,240.74,135,41.48
3531,Lumbosacral plex lesion,240.67,30,40.0
40311,Ben hyp kid w cr kid V,240.51,59,33.9
71936,Palindrom rheum-l/leg,240.38,52,34.62
71950,Jt stiffness NEC-unspec,240.38,52,26.92
7294,Fasciitis NOS,240.34,88,34.09
71885,Jt derangment NEC-pelvis,240.22,45,42.22
29613,Recur manic dis-severe,240.19,106,32.08
3533,Thoracic root lesion NEC,240.0,38,31.58
2100,Benign neoplasm lip,240.0,15,33.33
88009,Mult open wound shoulder,239.73,37,27.03
4419,Aortic aneurysm NOS,239.69,32,43.75
8842,Opn wnd arm NOS w tendon,239.67,30,53.33
78837,Continuous leakage,239.66,88,44.32
7964,Abn clinical finding NEC,239.64,28,42.86
9059,Late eff traumat amputat,239.58,24,37.5
34500,Gen noncv ep w/o intr ep,239.52,62,35.48
5649,Funct dis intestine NOS,239.52,62,37.1
3334,Huntington's chorea,239.44,18,50.0
34610,Mgrn wo aura wo ntrc mgr,239.43,53,45.28
9154,Insect bite finger,239.33,30,46.67
72884,Diastasis of muscle,239.32,73,34.25
72292,Disc dis NEC/NOS-thorac,239.28,276,36.59
62571,Vulvar vestibulitis,239.23,13,23.08
8742,Open wound thyroid gland,239.23,13,46.15
27652,Hypovolemia,239.22,231,42.42
2682,Osteomalacia NOS,239.09,33,42.42
V582,"Blood transfusion, no dx",239.09,11,36.36
V442,Ileostomy status,239.08,65,40.0
9224,Contusion genital organs,238.97,29,34.48
71895,Jt derangment NOS-pelvis,238.89,54,37.04
78093,Memory loss,238.86,44,45.45
71686,Arthropathy NEC-l/leg,238.78,49,34.69
71879,Dev disloc jt-mult sites,238.75,40,30.0
9919,Effect reduced temp NOS,238.67,15,26.67
72290,Disc dis NEC/NOS-unspec,238.55,304,33.22
72743,Ganglion NOS,238.51,74,32.43
32711,Idio hypersom-long sleep,238.44,32,18.75
9124,Insect bite shoulder/arm,238.4,25,32.0
9171,Abrasion foot/toe-infec,238.37,43,23.26
V0739,Other prophylac chemothr,238.28,29,27.59
78933,Abdmnal mass rt lwr quad,238.26,69,44.93
3502,Atypical face pain,238.08,26,42.31
V8302,Sympt hemophil a carrier,238.06,31,32.26
71522,Loc 2nd osteoarth-up/arm,237.89,142,35.21
9509,Inj optic nerv/path NOS,237.86,14,35.71
V4960,Status amput up lmb NOS,237.79,77,33.77
5931,Hypertrophy of kidney,237.47,75,30.67
72702,Giant cell tumor tendon,237.43,74,40.54
9548,Injury trunk nerve NEC,237.27,11,45.45
45183,Phlbts deep vn up extrm,237.14,70,31.43
8911,Open wnd knee/leg-compl,236.9,29,34.48
V6442,Thoracoscop conv to open,236.88,32,53.12
3868,Disorders labyrinth NEC,236.76,71,39.44
29621,Depress psychosis-mild,236.7,106,34.91
9195,Insect bite NEC-infected,236.54,26,46.15
V1652,Fam hx-bladder malig,236.4,25,48.0
72663,Fibula coll lig bursitis,236.31,84,44.05
2279,Benign neo endocrine NOS,236.25,16,25.0
71913,Hemarthrosis-forearm,236.15,52,34.62
586,Renal failure NOS,236.07,168,40.48
9301,FB in conjunctival sac,236.0,10,20.0
V8731,Contact/exposure mold,235.9,39,51.28
72701,Synovitis in oth dis,235.66,83,34.94
33942,New daily pers headache,235.53,47,36.17
9212,Contusion orbital tissue,235.52,29,31.03
99554,Child physical abuse,235.45,22,40.91
7864,Abnormal sputum,235.42,271,40.59
7236,Panniculitis of neck,235.35,297,37.37
71814,Loose body-hand,235.23,44,45.45
71828,Pathol dislocat-jt NEC,235.23,44,47.73
92320,Contusion of hand(s),235.17,29,31.03
2386,Plasmacytoma NOS,235.11,45,48.89
71921,Villonod synovit-shlder,235.11,45,33.33
7102,Sicca syndrome,235.08,65,40.0
99761,Neuroma amputation stump,235.0,14,28.57
9100,Abrasion head,235.0,24,29.17
71680,Arthropathy NEC-unspec,235.0,52,30.77
V4587,Trnsplnt orgn rem status,234.78,23,30.43
0706,Viral hepat NOS w coma,234.71,17,35.29
7931,Diagnosis 7931,234.67,285,38.95
8717,Ocular penetration NOS,234.62,13,30.77
36523,Chr angle-clos glaucoma,234.55,33,27.27
4242,Nonrheum tricusp val dis,234.21,76,34.21
V197,Consanguinity,234.21,19,31.58
5131,Abscess of mediastinum,234.18,287,37.63
82533,Fx cuboid-open,234.09,22,50.0
32712,Idio hypersom-no lng slp,234.09,22,31.82
5160,Pul alveolar proteinosis,234.07,285,36.49
59372,Vscourtl rflx npht bltrl,234.04,52,51.92
5851,Chro kidney dis stage I,233.91,69,34.78
3108,Diagnosis 3108,233.85,91,36.26
9944,Exhaustion-exposure,233.75,16,37.5
29513,Hebephren-subchr/exacerb,233.75,48,43.75
V8409,Genetic susc mal neo NEC,233.71,35,31.43
9150,Abrasion finger,233.7,27,33.33
2322,Ca in situ skin ear,233.66,41,34.15
71664,Monoarthritis NOS-hand,233.62,47,34.04
4848,Pneum in infect dis NEC,233.61,36,33.33
3490,Lumbar puncture reaction,233.57,14,35.71
33921,Ac post-trauma headache,233.53,34,35.29
V1083,Hx-skin malignancy NEC,233.52,71,43.66
9563,Injury peroneal nerve,233.33,15,66.67
V5973,Egg donor age 35+ anon,233.25,40,32.5
79506,Pap smr cytol evid malig,233.12,16,56.25
88021,Opn wnd scapula w tendon,232.86,28,17.86
20621,Sbac mono leuk w rmsion,232.73,11,9.09
7233,Cervicobrachial syndrome,232.73,304,36.84
29552,Latent schizophren-chr,232.7,37,35.14
1928,Mal neo nervous syst NEC,232.5,12,25.0
38602,"Active Meniere, cochlear",232.41,83,34.94
V1302,Personal history UTI,232.2,100,33.0
70402,Telogen effluvium,232.04,49,30.61
81351,Colles' fracture-open,232.0,10,50.0
29635,Recur depr psyc-part rem,231.89,90,40.0
6199,Fem genital fistula NOS,231.88,16,37.5
36531,Glauc stage-ster induced,231.79,28,28.57
9152,Blister finger,231.79,28,21.43
34643,Menstl mgrn w ntrc w st,231.67,42,38.1
1451,Mal neo mouth vestibule,231.67,12,41.67
71876,Dev disloc jt-lower leg,231.62,37,51.35
78061,Fever in other diseases,231.6,213,35.68
81513,Fx metacarpal shaft-open,231.54,13,38.46
72471,Hypermobility of coccyx,231.52,315,33.65
71514,Loc prim osteoarth-hand,231.43,119,35.29
72742,Ganglion of tendon,231.13,71,39.44
73300,Osteoporosis NOS,231.04,666,38.59
29571,Schizoaffectv dis-subchr,231.02,49,32.65
V4971,Status amput great toe,230.8,75,34.67
6072,"Inflam dis, penis NEC",230.71,14,42.86
2366,Unc behav neo male NEC,230.7,43,41.86
9141,Abrasion hand-infected,230.61,33,33.33
2884,Hemophagocytic syndromes,230.59,17,41.18
0340,Strep sore throat,230.58,104,35.58
5582,Toxic gastroenteritis,230.57,70,42.86
72191,Spondylosis NOS w myelop,230.53,285,36.14
99580,Adult maltreatment NOS,230.5,20,40.0
71661,Monoarthritis NOS-shlder,230.4,50,40.0
79431,Abnorm electrocardiogram,230.26,76,28.95
4291,Myocardial degeneration,230.24,42,33.33
V4977,Status amput hip,230.24,84,30.95
56481,Neurogenic bowel,230.16,61,40.98
8792,Opn wnd anterior abdomen,230.0,16,31.25
4579,Noninfect lymph dis NOS,230.0,59,30.51
83921,Disloc thoracic vert-cl,230.0,10,60.0
71998,Joint dis NOS-oth jt,229.79,48,41.67
71909,Joint effusion-mult jts,229.58,48,31.25
71688,Arthropathy NEC-oth site,229.57,47,40.43
2449,Hypothyroidism NOS,229.33,416,36.54
78031,Febrile convulsions NOS,229.31,72,29.17
32725,Cong cntrl hypovent synd,229.23,39,35.9
587,Renal sclerosis NOS,229.17,12,41.67
32720,Organic sleep apnea NOS,229.06,32,46.88
36918,One eye-mod/oth-profound,229.0,10,40.0
V8749,Hx drug therapy NEC,228.8,25,52.0
7070,Diagnosis 7070,228.73,134,39.55
9054,Late effect leg fx,228.57,14,42.86
V1641,Fm hx ovary malignancy,228.57,21,33.33
5120,Spont tens pneumothorax,228.51,67,31.34
V8802,Acq ab ut remn cerv stmp,228.28,29,31.03
V6407,No vaccination-religion,228.26,23,34.78
V591,Skin donor,228.0,25,28.0
1708,Mal neo bones ankle/foot,228.0,10,50.0
32710,Organic hypersomnia NOS,227.89,38,34.21
48284,Legionnaires' disease,227.89,38,28.95
V198,Family hx-condition NEC,227.81,32,46.88
99555,Shaken infant syndrome,227.78,18,44.44
3003,Obsessive-compulsive dis,227.74,53,41.51
5721,Portal pyemia,227.73,97,41.24
71995,Joint dis NOS-pelvis,227.73,44,31.82
2782,Hypervitaminosis a,227.69,26,30.77
4847,Pneum in oth sys mycoses,227.67,30,40.0
47822,Parapharyngeal abscess,227.57,37,29.73
V1279,Prsnl hst ot spf dgst ds,227.53,77,31.17
71905,Joint effusion-pelvis,227.44,39,41.03
71659,Polyarthritis NOS-mult,227.4,50,26.0
9113,Blister trunk-infected,227.39,23,26.09
25043,DMI renal uncntrld,227.3,122,36.07
71986,Joint dis NEC-l/leg,227.3,63,39.68
38535,Diffuse cholesteatosis,227.27,22,36.36
71959,Jt stiffness NEC-mult jt,227.17,60,33.33
V194,Family hx-skin condition,227.06,34,47.06
6273,Atrophic vaginitis,227.05,95,31.58
V6403,No vaccin-immune comp,227.0,30,33.33
71871,Dev dislocat joint-shldr,226.98,53,39.62
71877,Dev disloc jt-ankle/foot,226.81,47,48.94
V175,Family hx-asthma,226.77,31,48.39
78944,Abdmnal rgdt lt lwr quad,226.67,75,44.0
V1642,Fm hx prostate malig,226.49,37,18.92
V218,Constit state in dev NEC,226.47,34,52.94
V8739,Cont/exp hazard sub NEC,226.45,31,45.16
3804,Impacted cerumen,226.25,24,33.33
79504,Pap smear cervix w HGSIL,226.0,10,50.0
71887,Jt derangement NEC-ankle,225.96,52,32.69
4770,Rhinitis due to pollen,225.93,54,42.59
24951,Sec DM ophth uncontrld,225.92,103,36.89
70702,"Pressure ulcer, upr back",225.85,118,33.05
71983,Joint dis NEC-forearm,225.74,54,42.59
33922,Chr post-trauma headache,225.74,47,25.53
V4574,Acq absence urinary trct,225.71,35,34.29
V4575,Acq absence of stomach,225.71,42,35.71
71606,Kaschin-beck dis-l/leg,225.68,44,31.82
2399,Neoplasm NOS,225.64,39,30.77
V5402,Length/adjust growth rod,225.62,16,62.5
3897,"Deaf, nonspeaking NEC",225.62,16,37.5
71521,Loc 2nd osteoarth-shlder,225.61,114,37.72
9125,Insect bite shld/arm-inf,225.59,34,29.41
78949,Abdmnal rgdt oth spcf st,225.56,72,36.11
2983,Acute paranoid reaction,225.53,47,31.91
V4973,Status amput foot,225.45,77,38.96
3393,Drug induce headache NEC,225.28,36,38.89
9127,FB shoulder/arm-infect,225.2,25,24.0
8977,"Amputat leg, bilat-compl",225.19,27,40.74
V727,Skin/sensitization tests,225.0,22,40.91
V6441,Lap surg convert to open,224.83,29,20.69
78607,Wheezing,224.75,261,35.63
V4576,Acq absence of lung,224.75,40,37.5
9128,Superf inj shldr/arm NEC,224.74,19,47.37
72661,Pes anserinus tendinitis,224.68,77,38.96
71668,Monoarthrit NOS-oth site,224.62,39,35.9
6941,Subcorneal pust dermatos,224.62,13,15.38
7869,Resp sys/chest symp NEC,224.62,247,35.22
36520,Prim angl-clos glauc NOS,224.5,20,20.0
9121,Abrasion shldr/arm-infec,224.5,20,30.0
2718,Dis carbohydr metab NEC,224.4,25,36.0
53087,Mech comp esophagostomy,224.21,19,26.32
7098,Skin disorders NEC,224.11,56,33.93
38810,Noise effect-ear/NOS,224.09,22,54.55
53321,Ac pept ulc hem/perf-obs,224.05,37,40.54
7942,Abn pulmonary func study,223.98,269,37.92
47826,Cyst pharynx/nasopharynx,223.95,38,39.47
V1819,Fm hx endo/metab dis NEC,223.91,23,39.13
8483,Sprain of ribs,223.86,44,43.18
9340,Foreign body in trachea,223.57,14,50.0
4619,Acute sinusitis NOS,223.45,142,31.69
71689,Arthropathy NEC-mult,223.41,44,34.09
V491,Mechanical prob w limbs,223.29,70,25.71
2593,Ectopic hormone secr NEC,223.08,13,30.77
20530,Myl sarcoma wo achv rmsn,223.0,10,30.0
71857,Ankylosis-ankle,222.93,41,36.59
9109,Superf inj head NEC-inf,222.86,28,42.86
9153,Blister finger-infected,222.76,29,44.83
32729,Organic sleep apnea NEC,222.76,29,34.48
33111,Pick's disease,222.74,95,44.21
25033,DMI oth coma uncontrold,222.62,103,42.72
9115,Insect bite trunk-infec,222.5,20,30.0
07953,Hiv-2 infection oth dis,222.39,46,50.0
81514,Fx metacarpal neck-open,222.35,17,29.41
5172,Syst sclerosis lung dis,222.15,265,29.43
9173,Blister foot & toe-infec,222.0,35,20.0
71517,Loc prim osteoarth-ankle,222.0,130,31.54
62921,Genital mutilatn type I,221.82,11,18.18
5846,"Ac kidny fail, cort necr",221.72,122,47.54
7279,Synov/tend/bursa dis NOS,221.67,60,33.33
9092,Late effect of radiation,221.67,12,16.67
71884,Jt derangement NEC-hand,221.67,42,35.71
V419,Probl w special func NOS,221.61,31,29.03
7892,Splenomegaly,221.55,84,32.14
27802,Overweight,221.38,29,27.59
27910,Immundef t-cell def NOS,221.27,55,29.09
84502,Sprain calcaneofibular,221.2,50,34.0
71822,Pathol dislocat-up/arm,221.16,43,30.23
29544,Schizophr dis-chr/exacer,221.14,44,34.09
2302,Ca in situ stomach,221.11,18,33.33
71628,Allerg arthritis NEC,221.11,36,36.11
71860,Diagnosis 71860,221.09,46,32.61
3541,Median nerve lesion NEC,221.08,37,35.14
72409,Spinal stenosis-oth site,221.03,311,36.98
9519,Injury cranial nerve NOS,220.91,11,45.45
V4321,Heart assist dev replace,220.78,64,40.62
3540,Carpal tunnel syndrome,220.77,39,23.08
78261,Pallor,220.74,27,44.44
9163,Blister hip & leg-infect,220.65,31,41.94
V8489,Genetic suscept dis NEC,220.65,31,51.61
6101,Diffus cystic mastopathy,220.65,139,36.69
9138,Superf inj forearm NEC,220.62,32,46.88
2725,Lipoprotein deficiencies,220.37,27,25.93
71594,Osteoarthros NOS-hand,220.34,147,37.41
V191,Diagnosis V191,220.33,30,50.0
9107,Foreign body head-infect,220.31,32,34.38
4719,Nasal polyp NOS,220.29,35,25.71
3051,Tobacco use disorder,220.22,137,35.77
V159,Hx-health hazard NOS,220.0,28,28.57
5376,Hourglass stricture stom,220.0,22,40.91
4041,Diagnosis 4041,220.0,49,26.53
9300,Corneal foreign body,220.0,18,33.33
38922,"Mixed hearing loss,bilat",220.0,11,36.36
72703,Trigger finger,220.0,70,41.43
45912,Postphlebtc syn w inflam,219.77,44,22.73
88003,Open wound of upper arm,219.71,34,26.47
9140,Abrasion hand,219.71,35,22.86
V1359,Hx musculoskletl dis NEC,219.65,86,33.72
71639,Climact arthritis-mult,219.64,55,29.09
88002,Open wound of axilla,219.6,25,24.0
40509,Mal second hyperten NEC,219.59,49,44.9
9229,Contusion trunk NOS,219.23,26,34.62
V4974,Status amput ankle,219.07,75,29.33
2970,"Paranoid state, simple",219.02,41,51.22
34611,Mgrn wo aura w ntrc mgrn,219.0,30,36.67
7835,Polydipsia,219.0,30,23.33
6266,Metrorrhagia,218.8,25,20.0
32727,Cntrl sleep apnea ot dis,218.75,32,59.38
9131,Abrasion forearm-infect,218.62,29,48.28
71593,Osteoarthros NOS-forearm,218.47,124,37.1
2812,Folate-deficiency anemia,218.47,300,36.33
29010,Presenile dementia,218.38,80,33.75
33901,Episodc cluster headache,218.38,37,45.95
5689,Peritoneal disorder NOS,218.33,72,38.89
47874,Stenosis of larynx,218.22,45,35.56
4843,Pneumonia in whoop cough,218.18,33,42.42
3340,Friedreich's ataxia,218.18,11,36.36
2374,Uncer neo endocrine NEC,218.06,31,38.71
81119,Fx scapula NEC-open,218.0,10,40.0
9233,Contusion of finger,217.78,27,37.04
59382,Ureteral fistula,217.59,79,36.71
24290,Thyrotox NOS no crisis,217.53,174,40.23
71525,Loc 2nd osteoarth-pelvis,217.39,119,40.34
V134,Hx of arthritis,217.25,142,37.32
6263,Pubertal menorrhagia,217.22,18,44.44
V1260,Hx resp system dis NOS,217.22,255,38.82
28801,Congenital neutropenia,217.22,18,33.33
78054,Hypersomnia NOS,217.2,25,24.0
8822,Open wound hand w tendon,217.2,25,36.0
9117,Foreign body trunk-infec,217.1,31,29.03
45111,Femoral vein phlebitis,216.93,75,41.33
7105,Eosinophilia myalgia snd,216.91,68,36.76
5169,Alveol pneumonopathy NOS,216.88,285,38.6
71812,Loose body-up/arm,216.83,41,26.83
0221,Pulmonary anthrax,216.67,30,43.33
71622,Allerg arthritis-up/arm,216.67,39,33.33
V5417,Aftrcre traum fx vertebr,216.43,14,35.71
2630,Malnutrition mod degree,216.35,52,30.77
71850,Ankylosis-unspec,216.27,59,32.2
87365,Open wound of palate,216.25,16,31.25
71854,Ankylosis-hand,216.22,45,35.56
V167,Fam hx-lymph neoplas NEC,216.21,29,41.38
8851,Amputation thumb-compl,216.18,34,35.29
71964,Joint symptom NEC-hand,216.14,57,43.86
71956,Jt stiffness NEC-l/leg,216.11,36,13.89
27787,Dis mitochondrial metab,216.11,18,22.22
V8712,Contact/exposure benzene,216.11,36,30.56
V4381,Larynx replacement,216.1,41,36.59
9198,Superficial injury NEC,216.09,23,26.09
6260,Absence of menstruation,216.06,33,48.48
V8719,Cont/exp haz aromat NEC,215.93,27,37.04
6160,Cervicitis,215.91,22,22.73
70722,"Pressure ulcer, stage II",215.9,122,36.07
2801,Iron def anemia dietary,215.79,290,35.52
V1269,Hx resp system dis NEC,215.62,299,36.79
V473,Digestive problems NEC,215.56,63,39.68
72812,Traum myositis ossifican,215.56,72,30.56
7998,Diagnosis 7998,215.48,31,41.94
81013,"Fx clavic, acrom end-opn",215.45,11,18.18
71935,Palindrom rheum-pelvis,215.35,43,41.86
78834,Incontnce wo sensr aware,215.15,103,26.21
23771,Neurofibromatosis type I,215.12,41,34.15
5161,Idio pulm hemosiderosis,215.07,284,37.68
3100,Frontal lobe syndrome,215.05,103,34.95
V5429,Aftrcre path fx bone NEC,215.0,16,43.75
78606,Tachypnea,214.76,286,39.16
78935,Abdmnal mass periumbilic,214.69,81,37.04
1464,Mal neo ant epiglottis,214.55,11,54.55
2980,React depress psychosis,214.53,53,24.53
2842,Myelophthisis,214.5,289,32.87
2363,Unc behav neo female NEC,214.42,43,27.91
7992,Diagnosis 7992,214.24,33,33.33
1720,Malig melanoma lip,214.23,26,38.46
71932,Palindrom rheum-up/arm,214.18,55,32.73
36532,Glauc resid-ster induced,214.17,24,33.33
4293,Cardiomegaly,214.15,65,46.15
81340,Fx lower forearm NOS-cl,214.12,17,52.94
71652,Polyarthritis NOS-up/arm,214.11,56,28.57
6142,Salpingo-oophoritis NOS,214.0,10,20.0
9552,Injury ulnar nerve,214.0,15,46.67
V156,Hx of poisoning,214.0,10,50.0
V4283,Trnspl status-pancreas,213.95,38,23.68
7954,Abn histologic find NEC,213.87,31,32.26
71920,Villonod synovit-unspec,213.86,44,36.36
78600,Respiratory abnorm NOS,213.77,326,34.36
87410,Opn wnd lary w trac-comp,213.75,16,37.5
56986,"Dieulafoy les, intestine",213.72,78,38.46
80714,Fracture four ribs-open,213.68,19,26.32
7137,Arthrop w system dis NEC,213.67,49,44.9
4292,Ascvd,213.67,60,30.0
47832,Vocal paral unilat total,213.66,41,39.02
6212,Hypertrophy of uterus,213.64,11,36.36
71647,Trans arthropathy-ankle,213.51,37,24.32
72750,Rupture of synovium NOS,213.47,75,30.67
7891,Hepatomegaly,213.44,90,28.89
78601,Hyperventilation,213.41,258,37.6
32759,Organic sleep movemt NEC,213.33,24,45.83
8874,"Amputat arm, unilat NOS",213.21,28,46.43
20402,Act lymp leuk in relapse,213.0,10,40.0
38030,Disorder of pinna NOS,212.94,17,35.29
47821,Cellulitis of pharynx,212.89,38,42.11
47879,Disease of larynx NEC,212.89,45,33.33
71512,Loc prim osteoart-up/arm,212.86,112,33.93
23691,Unc behav neo kidney,212.82,39,38.46
7831,Abnormal weight gain,212.67,30,26.67
71592,Osteoarthros NOS-up/arm,212.64,129,37.98
V1741,Fam hx sudden card death,212.5,28,42.86
9947,Asphyxiation/strangulat,212.5,12,41.67
6264,Irregular menstruation,212.31,26,19.23
V427,Liver transplant status,212.24,98,27.55
78946,Abdmnal rgdt epigastric,212.24,67,31.34
7912,Hemoglobinuria,212.11,90,27.78
